00/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
01/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
02/(0.1,0.25,0.5,0.75,0.1)/(0.022,0.018,-0.01,-0.01,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
03/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
04/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
10/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
11/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
12/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
13/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
14/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
20/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
21/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
22/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
23/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
24/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
30/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
31/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
32/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
33/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
34/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
40/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
41/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
42/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
43/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)
44/(0.1,0.25,0.5,0.75,0.1)/(0.02218196,0.01874378,-0.01660871,-0.01098416,-0.00308108)/(-0.08257246,0.03362916,-0.01114229,0.00815418,0.00951351)